"","County","Year","sum.coal.production","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","Year.Max.Production","sum.coal.prod"
"96","Beaver",1993,62255,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"97","Beaver",1994,38915,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"98","Beaver",1995,70620,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"99","Beaver",1996,73011,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"100","Beaver",1998,38880,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"101","Beaver",1999,40729,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"102","Beaver",2000,42143,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"103","Beaver",2001,43324,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"104","Beaver",2002,44457,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"105","Beaver",2003,45425,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"106","Beaver",2004,46886,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"107","Beaver",2005,47983,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"108","Beaver",2006,48971,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"109","Beaver",2007,50175,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"110","Beaver",2008,51420,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"111","Beaver",2009,52311,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"112","Beaver",2010,106485,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"113","Beaver",2011,54290,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"114","Beaver",2012,55394,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"115","Beaver",2013,56229,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"116","Beaver",2014,57120,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"117","Beaver",2015,57866,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"118","Beaver",2016,58600,1645,5995,6511,32629,53877,69384,43612,73460,25702,28290,62255,38915,70620,73011,0,38880,40729,42143,43324,44457,45425,46886,47983,48971,50175,51420,52311,106485,54290,55394,56229,57120,57866,58600,0,0,0,0,0,2001.621837518,1584594
"119","Bedford",1983,2293,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"120","Bedford",1984,12706,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"121","Bedford",1985,14721,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"122","Bedford",1986,32931,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"123","Bedford",1987,32297,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"124","Bedford",1988,37117,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"125","Bedford",1989,20881,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"126","Bedford",1990,23382,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"127","Bedford",1991,25827,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"128","Bedford",1992,25167,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"129","Bedford",1993,32075,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"130","Bedford",1994,32273,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"131","Bedford",1995,34544,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"132","Bedford",1998,38907,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"133","Bedford",1999,40678,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"134","Bedford",2000,41946,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"135","Bedford",2001,42945,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"136","Bedford",2002,3605,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"137","Bedford",2005,10547,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"138","Bedford",2006,48597,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"139","Bedford",2007,50626,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"140","Bedford",2008,48623,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"141","Bedford",2009,74464,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"142","Bedford",2010,53539,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"143","Bedford",2011,69205,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"144","Bedford",2012,111188,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"145","Bedford",2013,112802,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"146","Bedford",2014,56926,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"147","Bedford",2015,57606,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"148","Bedford",2016,58225,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"149","Bedford",2017,59219,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"150","Bedford",2018,59288,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"151","Bedford",2019,77737,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"152","Bedford",2020,38754,2293,12706,14721,32931,32297,37117,20881,23382,25827,25167,32075,32273,34544,0,0,38907,40678,41946,42945,3605,0,0,10547,48597,50626,48623,74464,53539,69205,111188,112802,56926,57606,58225,59219,59288,77737,38754,0,2006.363166921,1481641
"153","Blair",1983,1473,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"154","Blair",1984,4034,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"155","Blair",1985,14306,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"156","Blair",1986,23326,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"157","Blair",1987,14454,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"158","Blair",1988,17287,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"159","Blair",1989,20220,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"160","Blair",1990,23034,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"161","Blair",1991,25918,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
"162","Blair",1992,28286,1473,4034,14306,23326,14454,17287,20220,23034,25918,28286,30650,33741,35469,36977,0,0,0,0,0,0,0,37880,0,0,0,0,0,0,54494,55524,24064,56964,57678,0,0,0,0,0,0,2001.19523514592,595779
